txn_id,order_date,amount,category,payment_method,device,address_match,customer_tier,customer_age_days,order_velocity,previous_returns,hour,pincode_tier,state,returned
TXN-00201,2025-07-04 16:00,3114.4,Electronics,UPI,Mobile,Same as billing,New,34,11,0,16,Tier-3,Odisha,1
TXN-00202,2025-08-27 01:00,19978.53,Home & Kitchen,UPI,Mobile,Different from billing,Loyal,1047,15,1,1,Tier-3,Telangana,1
TXN-00203,2025-07-30 11:00,2024.09,Home & Kitchen,UPI,Tablet,Same as billing,Returning,319,5,0,11,Tier-3,Odisha,0
TXN-00204,2025-07-06 14:00,4950.32,Beauty,COD,Mobile,Same as billing,New,76,7,0,14,Metro,Bihar,0
TXN-00205,2025-06-04 15:00,1374.64,Electronics,Net Banking,Mobile,Same as billing,Loyal,1787,8,0,15,Metro,Madhya Pradesh,0
TXN-00206,2025-08-24 18:00,873.56,Electronics,UPI,Desktop,Different from billing,Loyal,362,4,0,18,Tier-2,Tamil Nadu,0
TXN-00207,2025-07-13 11:00,2511.18,Electronics,UPI,Desktop,Same as billing,Loyal,425,14,0,11,Tier-2,Kerala,0
TXN-00208,2025-06-20 08:00,636.32,Home & Kitchen,COD,Mobile,Same as billing,New,80,3,0,8,Tier-1,Madhya Pradesh,1
TXN-00209,2025-07-06 09:00,6829.42,Electronics,COD,Desktop,Same as billing,Returning,518,7,0,9,Metro,Rajasthan,0
TXN-00210,2025-06-02 18:00,5583.05,Electronics,UPI,Desktop,Same as billing,New,64,10,0,18,Metro,Assam,1
TXN-00211,2025-06-06 11:00,371.61,Home & Kitchen,Credit Card,Desktop,Different from billing,Returning,222,3,0,11,Tier-3,Gujarat,0
TXN-00212,2025-06-17 09:00,247.94,Clothing,Net Banking,Desktop,Same as billing,Returning,638,1,0,9,Tier-1,Punjab,0
TXN-00213,2025-06-15 12:00,1048.88,Clothing,UPI,Desktop,Same as billing,New,34,10,0,12,Tier-2,Telangana,0
TXN-00214,2025-06-14 13:00,2534.61,Beauty,Credit Card,Desktop,Same as billing,New,52,5,0,13,Tier-2,Odisha,0
TXN-00215,2025-06-27 15:00,1716.43,Electronics,UPI,Mobile,Same as billing,New,9,12,0,15,Tier-2,West Bengal,0
TXN-00216,2025-08-22 10:00,1666.21,Electronics,UPI,Mobile,Same as billing,New,5,1,0,10,Tier-3,Gujarat,0
TXN-00217,2025-07-27 20:00,302.83,Clothing,Credit Card,Mobile,Same as billing,Returning,519,13,1,20,Tier-1,West Bengal,0
TXN-00218,2025-08-29 16:00,1664.46,Clothing,Debit Card,Desktop,Different from billing,Loyal,447,8,0,16,Tier-2,Odisha,0
TXN-00219,2025-06-09 10:00,495.5,Beauty,COD,Mobile,Different from billing,Returning,747,10,0,10,Tier-2,Punjab,0
TXN-00220,2025-08-24 15:00,414.75,Home & Kitchen,Wallet,Mobile,Same as billing,Returning,199,2,0,15,Tier-2,Tamil Nadu,0
TXN-00221,2025-06-07 13:00,2137.3,Sports,UPI,Mobile,Different from billing,Returning,539,12,0,13,Tier-2,Maharashtra,0
TXN-00222,2025-08-11 13:00,11327.0,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,664,10,1,13,Tier-3,Odisha,0
TXN-00223,2025-06-15 07:00,801.08,Beauty,Debit Card,Mobile,Same as billing,New,52,2,0,7,Metro,Assam,0
TXN-00224,2025-07-21 09:00,4127.6,Electronics,COD,Mobile,Same as billing,Loyal,1116,11,1,9,Tier-2,Punjab,0
TXN-00225,2025-06-01 13:00,6967.06,Clothing,COD,Mobile,Different from billing,New,76,10,0,13,Tier-2,Madhya Pradesh,0
TXN-00226,2025-07-24 21:00,10616.82,Electronics,Credit Card,Desktop,Different from billing,Returning,758,12,1,21,Tier-2,Telangana,1
TXN-00227,2025-07-08 15:00,424.23,Beauty,Net Banking,Desktop,Same as billing,Loyal,1560,12,0,15,Tier-2,Kerala,0
TXN-00228,2025-08-06 08:00,1395.51,Electronics,UPI,Desktop,Same as billing,Loyal,1786,5,0,8,Tier-3,Punjab,0
TXN-00229,2025-07-28 08:00,2133.34,Beauty,COD,Mobile,Same as billing,Returning,731,6,0,8,Tier-2,Assam,0
TXN-00230,2025-07-27 17:00,6254.39,Clothing,Debit Card,Desktop,Same as billing,Loyal,562,3,0,17,Tier-3,Telangana,0
TXN-00231,2025-07-06 13:00,289.86,Clothing,Credit Card,Desktop,Different from billing,Returning,670,10,0,13,Metro,Tamil Nadu,1
TXN-00232,2025-08-30 11:00,892.14,Electronics,Debit Card,Mobile,Same as billing,Loyal,859,6,0,11,Tier-1,Maharashtra,0
TXN-00233,2025-08-11 17:00,3385.95,Toys,Debit Card,Desktop,Different from billing,Returning,146,7,0,17,Tier-3,Punjab,1
TXN-00234,2025-08-06 17:00,490.06,Home & Kitchen,UPI,Desktop,Same as billing,New,68,9,0,17,Metro,Uttar Pradesh,0
TXN-00235,2025-08-20 16:00,6666.26,Electronics,Debit Card,Desktop,Same as billing,Loyal,1709,11,0,16,Tier-3,Bihar,1
TXN-00236,2025-06-10 06:00,7119.4,Home & Kitchen,UPI,Mobile,Same as billing,Returning,719,2,0,6,Tier-1,Punjab,0
TXN-00237,2025-08-14 05:00,5520.25,Clothing,UPI,Desktop,Different from billing,Returning,706,1,0,5,Tier-2,Telangana,0
TXN-00238,2025-07-21 17:00,5016.21,Home & Kitchen,UPI,Desktop,Different from billing,Returning,41,9,0,17,Tier-3,Odisha,1
TXN-00239,2025-08-16 12:00,2012.11,Electronics,Net Banking,Desktop,Same as billing,Returning,218,4,1,12,Metro,Assam,0
TXN-00240,2025-08-25 17:00,1514.64,Clothing,UPI,Mobile,Different from billing,Returning,701,4,0,17,Tier-2,West Bengal,0
TXN-00241,2025-07-11 13:00,640.62,Home & Kitchen,UPI,Mobile,Same as billing,Returning,256,12,1,13,Tier-3,Rajasthan,0
TXN-00242,2025-06-18 15:00,928.19,Clothing,COD,Mobile,Same as billing,Loyal,1872,3,0,15,Metro,Punjab,0
TXN-00243,2025-06-03 18:00,7679.24,Home & Kitchen,COD,Mobile,Same as billing,Loyal,1519,13,0,18,Metro,Telangana,0
TXN-00244,2025-08-15 16:00,809.35,Home & Kitchen,Credit Card,Mobile,Different from billing,Loyal,519,13,0,16,Tier-2,Odisha,0
TXN-00245,2025-08-12 15:00,1714.77,Electronics,Credit Card,Mobile,Different from billing,Returning,399,7,2,15,Tier-1,Karnataka,0
TXN-00246,2025-08-23 11:00,4342.89,Sports,COD,Mobile,Same as billing,Returning,699,15,0,11,Tier-1,Tamil Nadu,0
TXN-00247,2025-06-29 13:00,183.22,Home & Kitchen,Credit Card,Desktop,Same as billing,New,82,5,0,13,Tier-1,Tamil Nadu,0
TXN-00248,2025-07-17 14:00,12399.17,Clothing,Credit Card,Mobile,Same as billing,New,52,1,0,14,Tier-2,West Bengal,0
TXN-00249,2025-08-15 09:00,2386.43,Home & Kitchen,UPI,Mobile,Same as billing,Returning,766,12,1,9,Metro,Rajasthan,0
TXN-00250,2025-08-17 22:00,4499.11,Sports,Debit Card,Desktop,Different from billing,Returning,771,11,2,22,Tier-3,Tamil Nadu,1
TXN-00251,2025-07-20 08:00,9935.88,Electronics,COD,Mobile,Same as billing,New,84,3,0,8,Tier-3,Uttar Pradesh,0
TXN-00252,2025-08-26 15:00,1943.17,Electronics,Debit Card,Mobile,Different from billing,Returning,789,15,1,15,Tier-3,Bihar,1
TXN-00253,2025-08-01 16:00,2817.16,Clothing,UPI,Desktop,Same as billing,New,26,12,0,16,Metro,Uttar Pradesh,0
TXN-00254,2025-06-20 12:00,2293.68,Home & Kitchen,Debit Card,Desktop,Different from billing,Returning,600,8,0,12,Tier-3,Rajasthan,0
TXN-00255,2025-07-10 14:00,4618.63,Electronics,COD,Mobile,Same as billing,New,65,7,0,14,Metro,Bihar,0
TXN-00256,2025-08-21 00:00,8541.63,Electronics,UPI,Mobile,Different from billing,Returning,563,5,2,0,Metro,Rajasthan,0
TXN-00257,2025-06-23 14:00,1544.76,Home & Kitchen,COD,Mobile,Same as billing,Loyal,527,11,0,14,Metro,Kerala,0
TXN-00258,2025-06-12 23:00,4403.01,Electronics,Debit Card,Mobile,Different from billing,Returning,602,15,0,23,Tier-2,Maharashtra,0
TXN-00259,2025-06-25 12:00,466.44,Home & Kitchen,Debit Card,Mobile,Different from billing,Loyal,1804,10,0,12,Metro,Uttar Pradesh,0
TXN-00260,2025-07-02 16:00,10452.86,Clothing,Debit Card,Mobile,Same as billing,Loyal,1566,12,1,16,Metro,Maharashtra,0
TXN-00261,2025-08-06 13:00,3169.11,Electronics,Credit Card,Desktop,Different from billing,Returning,253,15,0,13,Tier-1,Uttar Pradesh,0
TXN-00262,2025-06-26 10:00,877.55,Electronics,COD,Desktop,Same as billing,Loyal,1538,8,0,10,Tier-1,Bihar,0
TXN-00263,2025-07-18 14:00,615.74,Sports,COD,Mobile,Same as billing,Returning,620,3,0,14,Tier-3,Assam,0
TXN-00264,2025-08-09 04:00,190.19,Sports,Credit Card,Mobile,Different from billing,New,48,10,0,4,Tier-1,Gujarat,0
TXN-00265,2025-07-04 09:00,926.83,Toys,Credit Card,Mobile,Different from billing,Returning,440,5,0,9,Tier-1,Rajasthan,0
TXN-00266,2025-08-27 10:00,585.05,Electronics,Credit Card,Mobile,Same as billing,Loyal,1043,8,2,10,Metro,Madhya Pradesh,0
TXN-00267,2025-07-11 17:00,706.16,Home & Kitchen,Credit Card,Desktop,Same as billing,Loyal,1101,12,0,17,Metro,Odisha,0
TXN-00268,2025-07-03 11:00,1366.58,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,845,11,0,11,Tier-2,Uttar Pradesh,0
TXN-00269,2025-07-19 14:00,324.03,Books,Debit Card,Tablet,Same as billing,Loyal,342,3,0,14,Tier-1,Kerala,0
TXN-00270,2025-08-30 10:00,2720.58,Clothing,COD,Mobile,Same as billing,New,16,12,0,10,Tier-2,West Bengal,0
TXN-00271,2025-08-29 16:00,673.05,Electronics,COD,Mobile,Same as billing,Loyal,392,5,0,16,Metro,Bihar,0
TXN-00272,2025-07-02 16:00,1581.38,Home & Kitchen,UPI,Mobile,Same as billing,Returning,583,15,0,16,Tier-1,Assam,0
TXN-00273,2025-08-29 13:00,2550.57,Beauty,COD,Mobile,Same as billing,Returning,262,13,0,13,Tier-2,Uttar Pradesh,0
TXN-00274,2025-06-20 11:00,5386.87,Clothing,UPI,Tablet,Same as billing,Loyal,779,10,0,11,Tier-3,West Bengal,0
TXN-00275,2025-08-11 12:00,297.03,Beauty,COD,Mobile,Same as billing,Loyal,1435,13,0,12,Metro,Punjab,0
TXN-00276,2025-08-08 17:00,531.8,Electronics,UPI,Desktop,Different from billing,Returning,49,3,2,17,Tier-2,Telangana,0
TXN-00277,2025-06-14 10:00,457.36,Electronics,UPI,Mobile,Same as billing,Loyal,1129,12,0,10,Metro,Rajasthan,0
TXN-00278,2025-07-21 07:00,1675.59,Sports,COD,Desktop,Same as billing,Returning,483,4,3,7,Metro,Bihar,0
TXN-00279,2025-06-13 13:00,11880.79,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,289,8,0,13,Tier-2,Karnataka,0
TXN-00280,2025-08-25 09:00,206.3,Clothing,UPI,Mobile,Same as billing,Loyal,1784,12,0,9,Metro,Bihar,0
TXN-00281,2025-06-12 10:00,1807.09,Clothing,Wallet,Desktop,Same as billing,Loyal,399,3,0,10,Metro,Gujarat,0
TXN-00282,2025-07-27 16:00,371.08,Beauty,UPI,Mobile,Same as billing,Loyal,1340,3,0,16,Tier-2,Uttar Pradesh,0
TXN-00283,2025-08-16 19:00,2039.66,Electronics,UPI,Mobile,Different from billing,Returning,219,15,1,19,Tier-1,Karnataka,0
TXN-00284,2025-07-01 11:00,4067.33,Home & Kitchen,COD,Mobile,Same as billing,New,84,2,0,11,Metro,Rajasthan,0
TXN-00285,2025-06-05 09:00,1748.62,Home & Kitchen,COD,Desktop,Same as billing,New,77,12,0,9,Tier-1,Madhya Pradesh,0
TXN-00286,2025-06-27 15:00,1507.03,Clothing,Net Banking,Desktop,Different from billing,Loyal,1263,1,0,15,Tier-3,Bihar,0
TXN-00287,2025-06-28 21:00,1959.44,Home & Kitchen,UPI,Desktop,Same as billing,Loyal,1487,10,0,21,Metro,Madhya Pradesh,0
TXN-00288,2025-06-22 17:00,2225.35,Home & Kitchen,Debit Card,Mobile,Same as billing,Loyal,1910,6,0,17,Tier-3,Assam,0
TXN-00289,2025-07-12 14:00,2133.18,Beauty,COD,Mobile,Different from billing,New,36,10,0,14,Tier-3,West Bengal,1
TXN-00290,2025-07-09 00:00,341.12,Books,COD,Tablet,Different from billing,New,58,6,0,0,Tier-1,Kerala,1
TXN-00291,2025-08-14 10:00,882.56,Home & Kitchen,Debit Card,Mobile,Different from billing,New,88,12,0,10,Metro,Gujarat,0
TXN-00292,2025-07-09 05:00,5046.09,Sports,COD,Mobile,Same as billing,Loyal,1757,4,0,5,Tier-3,Rajasthan,0
TXN-00293,2025-08-20 11:00,1188.99,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,1092,13,0,11,Metro,Karnataka,0
TXN-00294,2025-07-08 17:00,606.95,Clothing,Net Banking,Mobile,Same as billing,Loyal,1740,3,0,17,Metro,Rajasthan,0
TXN-00295,2025-08-13 09:00,4462.17,Electronics,UPI,Desktop,Same as billing,New,54,6,0,9,Tier-1,Assam,0
TXN-00296,2025-08-16 15:00,3527.29,Electronics,COD,Desktop,Same as billing,Loyal,1583,6,0,15,Tier-2,West Bengal,0
TXN-00297,2025-06-07 10:00,2421.78,Sports,UPI,Mobile,Same as billing,New,68,4,0,10,Tier-3,Telangana,0
TXN-00298,2025-08-10 13:00,3137.7,Home & Kitchen,UPI,Mobile,Same as billing,New,89,10,0,13,Tier-2,Karnataka,0
TXN-00299,2025-06-02 07:00,4815.6,Toys,Credit Card,Mobile,Same as billing,New,65,12,0,7,Metro,Assam,0
TXN-00300,2025-08-16 13:00,496.32,Home & Kitchen,COD,Mobile,Same as billing,Returning,190,1,1,13,Metro,Uttar Pradesh,0
TXN-00301,2025-07-01 23:00,7048.68,Electronics,UPI,Mobile,Different from billing,Loyal,490,6,0,23,Tier-3,Karnataka,0
TXN-00302,2025-08-06 21:00,3354.88,Electronics,UPI,Mobile,Different from billing,Returning,241,11,1,21,Tier-3,Assam,0
TXN-00303,2025-07-10 15:00,371.61,Sports,Net Banking,Mobile,Same as billing,Loyal,557,6,0,15,Metro,Maharashtra,0
TXN-00304,2025-07-23 21:00,368.19,Sports,Debit Card,Desktop,Same as billing,New,78,10,0,21,Metro,Delhi,0
TXN-00305,2025-06-30 15:00,714.05,Clothing,Debit Card,Desktop,Same as billing,Returning,170,3,0,15,Tier-2,Gujarat,0
TXN-00306,2025-06-02 19:00,5955.67,Home & Kitchen,UPI,Mobile,Different from billing,Returning,498,15,0,19,Metro,West Bengal,0
TXN-00307,2025-07-19 16:00,99,Home & Kitchen,Debit Card,Desktop,Same as billing,Returning,73,15,0,16,Tier-2,Karnataka,0
TXN-00308,2025-06-06 13:00,1978.08,Electronics,UPI,Mobile,Same as billing,New,78,15,0,13,Tier-1,Odisha,0
TXN-00309,2025-07-30 17:00,1263.3,Electronics,COD,Tablet,Same as billing,Returning,213,8,1,17,Tier-2,Tamil Nadu,0
TXN-00310,2025-06-12 10:00,15792.09,Electronics,UPI,Mobile,Different from billing,Loyal,1227,10,0,10,Tier-1,Uttar Pradesh,1
TXN-00311,2025-06-22 19:00,2686.49,Electronics,COD,Mobile,Same as billing,Loyal,1093,5,0,19,Tier-2,Rajasthan,0
TXN-00312,2025-06-01 14:00,707.08,Sports,Debit Card,Mobile,Same as billing,Loyal,1019,8,0,14,Tier-3,Delhi,0
TXN-00313,2025-08-10 10:00,7880.74,Electronics,UPI,Mobile,Different from billing,Loyal,1415,5,1,10,Tier-1,Tamil Nadu,0
TXN-00314,2025-06-23 09:00,488.29,Beauty,Debit Card,Mobile,Different from billing,Loyal,1753,5,0,9,Tier-3,Madhya Pradesh,0
TXN-00315,2025-07-25 18:00,332.78,Clothing,COD,Mobile,Different from billing,Returning,615,12,0,18,Tier-1,Delhi,0
TXN-00316,2025-08-28 14:00,13676.85,Clothing,COD,Mobile,Same as billing,New,63,9,0,14,Tier-2,Kerala,1
TXN-00317,2025-06-24 18:00,832.55,Electronics,UPI,Mobile,Different from billing,Loyal,1027,1,0,18,Tier-2,Madhya Pradesh,1
TXN-00318,2025-06-26 15:00,1051.15,Clothing,Debit Card,Desktop,Same as billing,Loyal,239,14,0,15,Metro,Gujarat,0
TXN-00319,2025-08-01 19:00,10167.39,Clothing,Debit Card,Desktop,Same as billing,Loyal,1700,1,0,19,Tier-1,Gujarat,0
TXN-00320,2025-06-03 09:00,12147.61,Books,Credit Card,Tablet,Same as billing,Returning,199,10,0,9,Metro,Karnataka,0
TXN-00321,2025-07-10 15:00,1218.83,Clothing,Credit Card,Mobile,Same as billing,Returning,413,13,1,15,Tier-1,Telangana,0
TXN-00322,2025-06-04 17:00,956.02,Sports,Credit Card,Mobile,Different from billing,Loyal,451,4,0,17,Tier-2,Maharashtra,0
TXN-00323,2025-08-06 08:00,1203.46,Sports,COD,Mobile,Same as billing,Loyal,226,10,0,8,Tier-3,Maharashtra,0
TXN-00324,2025-06-25 10:00,2422.2,Home & Kitchen,UPI,Mobile,Same as billing,New,44,9,0,10,Metro,Kerala,0
TXN-00325,2025-08-30 17:00,2173.36,Clothing,COD,Mobile,Same as billing,Loyal,965,1,0,17,Metro,Karnataka,0
TXN-00326,2025-08-15 14:00,3663.91,Electronics,Credit Card,Mobile,Same as billing,Loyal,1745,8,0,14,Tier-2,Bihar,0
TXN-00327,2025-07-10 15:00,4062.25,Electronics,UPI,Desktop,Same as billing,New,85,6,0,15,Tier-2,Assam,0
TXN-00328,2025-06-09 12:00,1024.89,Electronics,COD,Desktop,Same as billing,Loyal,847,9,0,12,Metro,Maharashtra,0
TXN-00329,2025-07-22 14:00,887.51,Electronics,Credit Card,Mobile,Same as billing,Loyal,1341,13,0,14,Metro,Madhya Pradesh,0
TXN-00330,2025-08-25 07:00,14516.71,Clothing,Debit Card,Mobile,Same as billing,Returning,101,10,1,7,Tier-2,Odisha,0
TXN-00331,2025-08-22 15:00,769.07,Home & Kitchen,Credit Card,Mobile,Different from billing,Returning,725,5,1,15,Metro,Punjab,0
TXN-00332,2025-08-14 01:00,9707.92,Electronics,UPI,Mobile,Same as billing,Returning,142,14,1,1,Tier-1,Karnataka,0
TXN-00333,2025-08-15 12:00,985.73,Clothing,Debit Card,Desktop,Same as billing,Loyal,1900,7,0,12,Tier-1,Delhi,0
TXN-00334,2025-06-10 15:00,758.2,Sports,COD,Desktop,Same as billing,New,54,9,0,15,Tier-2,Assam,0
TXN-00335,2025-06-24 12:00,9426.89,Electronics,COD,Mobile,Same as billing,Loyal,1368,8,0,12,Metro,Karnataka,0
TXN-00336,2025-07-06 12:00,362.86,Beauty,Wallet,Mobile,Same as billing,Returning,381,9,0,12,Tier-2,Bihar,0
TXN-00337,2025-08-13 16:00,99,Sports,UPI,Mobile,Same as billing,Loyal,305,11,0,16,Tier-3,Madhya Pradesh,0
TXN-00338,2025-07-08 17:00,2588.53,Electronics,Debit Card,Desktop,Same as billing,Returning,44,12,1,17,Metro,Tamil Nadu,0
TXN-00339,2025-07-18 17:00,349.83,Home & Kitchen,COD,Desktop,Different from billing,Returning,187,14,1,17,Tier-1,Maharashtra,0
TXN-00340,2025-07-01 15:00,3161.22,Home & Kitchen,COD,Mobile,Same as billing,New,60,5,0,15,Metro,Odisha,0
TXN-00341,2025-08-30 12:00,638.62,Clothing,UPI,Desktop,Different from billing,Loyal,379,15,0,12,Tier-1,Gujarat,0
TXN-00342,2025-08-23 18:00,1137.34,Electronics,Net Banking,Mobile,Same as billing,Loyal,579,9,0,18,Tier-2,Madhya Pradesh,0
TXN-00343,2025-06-02 15:00,1567.81,Clothing,UPI,Mobile,Same as billing,Loyal,1407,11,0,15,Metro,Kerala,0
TXN-00344,2025-08-17 08:00,45084.15,Home & Kitchen,Wallet,Desktop,Same as billing,Loyal,1488,8,0,8,Tier-2,Telangana,0
TXN-00345,2025-06-10 10:00,414.28,Toys,UPI,Desktop,Same as billing,Loyal,984,3,0,10,Metro,Maharashtra,0
TXN-00346,2025-07-26 09:00,52921.56,Beauty,UPI,Mobile,Different from billing,New,19,11,0,9,Tier-2,Telangana,0
TXN-00347,2025-08-25 12:00,620.05,Clothing,UPI,Desktop,Same as billing,Loyal,1843,13,0,12,Tier-2,West Bengal,0
TXN-00348,2025-08-28 17:00,1660.19,Books,Credit Card,Desktop,Different from billing,Returning,577,14,0,17,Tier-1,Punjab,0
TXN-00349,2025-07-08 15:00,1346.46,Home & Kitchen,COD,Desktop,Different from billing,Returning,173,1,0,15,Tier-1,Maharashtra,0
TXN-00350,2025-06-09 17:00,3261.93,Toys,COD,Tablet,Same as billing,Loyal,1010,2,1,17,Metro,Gujarat,0
TXN-00351,2025-08-26 18:00,2417.92,Electronics,UPI,Desktop,Same as billing,Loyal,677,12,0,18,Tier-1,Karnataka,0
TXN-00352,2025-07-10 17:00,214.34,Sports,UPI,Desktop,Different from billing,New,25,7,0,17,Metro,Kerala,1
TXN-00353,2025-08-27 14:00,23369.89,Home & Kitchen,Credit Card,Mobile,Same as billing,Returning,479,4,0,14,Metro,Rajasthan,0
TXN-00354,2025-08-20 14:00,1759.88,Electronics,UPI,Desktop,Different from billing,Loyal,1597,3,0,14,Tier-3,Rajasthan,0
TXN-00355,2025-07-23 10:00,205.83,Home & Kitchen,Net Banking,Desktop,Different from billing,Returning,601,4,0,10,Metro,Odisha,0
TXN-00356,2025-08-19 11:00,5813.4,Electronics,COD,Desktop,Same as billing,New,60,8,0,11,Metro,Delhi,0
TXN-00357,2025-06-06 06:00,1269.39,Clothing,Debit Card,Desktop,Different from billing,Loyal,503,13,0,6,Tier-1,Maharashtra,0
TXN-00358,2025-07-01 16:00,2399.82,Electronics,Net Banking,Mobile,Same as billing,New,25,7,0,16,Tier-2,Gujarat,0
TXN-00359,2025-08-02 06:00,1527.76,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,867,3,0,6,Tier-1,Delhi,0
TXN-00360,2025-06-15 18:00,1631.27,Clothing,COD,Desktop,Different from billing,Loyal,1312,14,0,18,Tier-2,Punjab,0
TXN-00361,2025-06-28 14:00,4733.48,Beauty,Net Banking,Mobile,Same as billing,Loyal,485,15,1,14,Tier-1,Kerala,0
TXN-00362,2025-06-06 22:00,4766.94,Clothing,Credit Card,Desktop,Same as billing,New,1,12,0,22,Tier-2,Maharashtra,0
TXN-00363,2025-06-17 11:00,498.9,Home & Kitchen,Debit Card,Tablet,Different from billing,Returning,409,11,1,11,Tier-1,Tamil Nadu,0
TXN-00364,2025-06-10 12:00,4176.13,Electronics,COD,Desktop,Different from billing,Loyal,1450,15,0,12,Tier-2,Kerala,0
TXN-00365,2025-08-26 11:00,405.0,Home & Kitchen,UPI,Mobile,Same as billing,Loyal,463,6,0,11,Tier-2,Madhya Pradesh,0
TXN-00366,2025-08-14 18:00,9816.29,Sports,Credit Card,Desktop,Same as billing,New,57,8,0,18,Tier-1,Rajasthan,0
TXN-00367,2025-07-31 15:00,3967.05,Electronics,Debit Card,Desktop,Different from billing,Loyal,1990,8,0,15,Tier-3,Bihar,0
TXN-00368,2025-06-10 08:00,394.38,Home & Kitchen,COD,Mobile,Same as billing,Loyal,450,8,0,8,Tier-2,Telangana,0
TXN-00369,2025-06-09 03:00,1921.42,Home & Kitchen,Net Banking,Desktop,Different from billing,Loyal,1117,5,0,3,Tier-1,Punjab,0
TXN-00370,2025-07-04 10:00,1248.32,Sports,UPI,Mobile,Different from billing,Loyal,553,3,0,10,Tier-3,Kerala,0
TXN-00371,2025-06-15 05:00,1173.61,Clothing,UPI,Mobile,Different from billing,New,69,3,0,5,Metro,Gujarat,0
TXN-00372,2025-06-04 12:00,1805.5,Clothing,Credit Card,Mobile,Same as billing,Loyal,773,13,0,12,Tier-2,Uttar Pradesh,0
TXN-00373,2025-06-15 16:00,2104.05,Clothing,COD,Mobile,Same as billing,New,28,13,0,16,Metro,Karnataka,1
TXN-00374,2025-08-08 18:00,9114.28,Clothing,Debit Card,Mobile,Same as billing,New,54,6,0,18,Metro,Punjab,1
TXN-00375,2025-07-15 11:00,4353.96,Sports,Wallet,Mobile,Different from billing,Returning,242,5,3,11,Tier-3,Tamil Nadu,0
TXN-00376,2025-06-09 19:00,2438.28,Electronics,Debit Card,Mobile,Same as billing,Loyal,588,3,0,19,Metro,West Bengal,0
TXN-00377,2025-07-09 17:00,723.48,Clothing,UPI,Mobile,Different from billing,Returning,711,15,0,17,Metro,Punjab,0
TXN-00378,2025-08-22 10:00,611.46,Toys,UPI,Desktop,Same as billing,Returning,517,12,0,10,Tier-2,Kerala,0
TXN-00379,2025-06-21 14:00,467.95,Beauty,Credit Card,Mobile,Different from billing,Returning,328,9,2,14,Tier-1,Punjab,1
TXN-00380,2025-08-20 09:00,3660.92,Sports,Net Banking,Mobile,Same as billing,Returning,177,1,0,9,Tier-2,Madhya Pradesh,0
TXN-00381,2025-07-23 11:00,725.58,Electronics,COD,Desktop,Different from billing,Loyal,1728,13,0,11,Tier-3,Uttar Pradesh,0
TXN-00382,2025-06-17 19:00,1700.63,Clothing,COD,Desktop,Different from billing,New,3,12,0,19,Tier-2,Bihar,1
TXN-00383,2025-08-28 08:00,949.99,Electronics,UPI,Desktop,Same as billing,Returning,73,4,0,8,Tier-2,Maharashtra,0
TXN-00384,2025-07-31 08:00,1048.87,Home & Kitchen,COD,Desktop,Different from billing,New,44,1,0,8,Tier-3,Delhi,0
TXN-00385,2025-07-06 20:00,1244.93,Home & Kitchen,Net Banking,Mobile,Different from billing,Loyal,624,12,1,20,Tier-2,Maharashtra,0
TXN-00386,2025-08-08 00:00,1521.68,Electronics,Net Banking,Mobile,Same as billing,Returning,145,13,0,0,Tier-3,Rajasthan,0
TXN-00387,2025-08-03 16:00,4682.91,Electronics,Credit Card,Mobile,Same as billing,Loyal,1089,4,0,16,Metro,Kerala,0
TXN-00388,2025-06-09 19:00,5395.9,Electronics,Debit Card,Desktop,Same as billing,Returning,789,15,0,19,Metro,Rajasthan,0
TXN-00389,2025-08-16 18:00,1398.5,Clothing,Credit Card,Desktop,Same as billing,Loyal,999,6,0,18,Tier-2,Kerala,0
TXN-00390,2025-08-05 10:00,3356.11,Electronics,Credit Card,Desktop,Same as billing,Loyal,1568,1,0,10,Metro,Maharashtra,0
